TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	NC	031200	Guadeloupe
1	File Information	Variable Values	Variable Values	NC	031600	Guam
1	File Information	Variable Values	Variable Values	NC	032000	Guatemala
1	File Information	Variable Values	Variable Values	NC	032400	Guinea
1	File Information	Variable Values	Variable Values	NC	032800	Guyana
1	File Information	Variable Values	Variable Values	NC	033200	Haiti
1	File Information	Variable Values	Variable Values	NC	033600	Holy See
1	File Information	Variable Values	Variable Values	NC	034000	Honduras
1	File Information	Variable Values	Variable Values	NC	034400	Hong Kong-China
1	File Information	Variable Values	Variable Values	NC	034800	Hungary
1	File Information	Variable Values	Variable Values	NC	035200	Iceland
1	File Information	Variable Values	Variable Values	NC	035600	India
1	File Information	Variable Values	Variable Values	NC	035610	India (2009 States)
1	File Information	Variable Values	Variable Values	NC	036000	Indonesia
1	File Information	Variable Values	Variable Values	NC	036400	Iran, Islamic Republic of
1	File Information	Variable Values	Variable Values	NC	036800	Iraq
1	File Information	Variable Values	Variable Values	NC	037200	Ireland
1	File Information	Variable Values	Variable Values	NC	037600	Israel
1	File Information	Variable Values	Variable Values	NC	038000	Italy
1	File Information	Variable Values	Variable Values	NC	038001	Provincia Autonoma of Bolzano (ITA)
1	File Information	Variable Values	Variable Values	NC	038002	Provincia Basilicata (ITA)
1	File Information	Variable Values	Variable Values	NC	038003	Provincia Campania (ITA)
1	File Information	Variable Values	Variable Values	NC	038004	Provincia Emilia Romagna (ITA)
1	File Information	Variable Values	Variable Values	NC	038005	Provincia Friuli Venezia Giulia (ITA)
1	File Information	Variable Values	Variable Values	NC	038006	Provincia Liguria (ITA)
1	File Information	Variable Values	Variable Values	NC	038007	Provincia Lombardia (ITA)
1	File Information	Variable Values	Variable Values	NC	038008	Provincia Piemonte (ITA)
1	File Information	Variable Values	Variable Values	NC	038009	Provincia Puglia (ITA)
1	File Information	Variable Values	Variable Values	NC	038010	Provincia Sardegna (ITA)
1	File Information	Variable Values	Variable Values	NC	038011	Provincia Sicilia (ITA)
1	File Information	Variable Values	Variable Values	NC	038012	Provincia Trento (ITA)
1	File Information	Variable Values	Variable Values	NC	038013	Provincia Veneto (ITA)
1	File Information	Variable Values	Variable Values	NC	038014	The rest of Italy (ITA)
1	File Information	Variable Values	Variable Values	NC	038400	Côte d'Ivoire
1	File Information	Variable Values	Variable Values	NC	038800	Jamaica
1	File Information	Variable Values	Variable Values	NC	039200	Japan
1	File Information	Variable Values	Variable Values	NC	039800	Kazakhstan
1	File Information	Variable Values	Variable Values	NC	040000	Jordan
1	File Information	Variable Values	Variable Values	NC	040400	Kenya
1	File Information	Variable Values	Variable Values	NC	040800	Democratic People's Republic of Korea
1	File Information	Variable Values	Variable Values	NC	041000	Republic of Korea
1	File Information	Variable Values	Variable Values	NC	041400	Kuwait
1	File Information	Variable Values	Variable Values	NC	041700	Kyrgyzstan
1	File Information	Variable Values	Variable Values	NC	041800	Lao People's Democratic Republic
1	File Information	Variable Values	Variable Values	NC	042200	Lebanon
1	File Information	Variable Values	Variable Values	NC	042600	Lesotho
1	File Information	Variable Values	Variable Values	NC	042800	Latvia
1	File Information	Variable Values	Variable Values	NC	043000	Liberia
1	File Information	Variable Values	Variable Values	NC	043400	Libyan Arab Jamahiriya
1	File Information	Variable Values	Variable Values	NC	043800	Liechtenstein
1	File Information	Variable Values	Variable Values	NC	044000	Lithuania
1	File Information	Variable Values	Variable Values	NC	044200	Luxembourg
1	File Information	Variable Values	Variable Values	NC	044600	Macao-China
1	File Information	Variable Values	Variable Values	NC	045000	Madagascar
1	File Information	Variable Values	Variable Values	NC	045400	Malawi
1	File Information	Variable Values	Variable Values	NC	045800	Malaysia
1	File Information	Variable Values	Variable Values	NC	046200	Maldives
1	File Information	Variable Values	Variable Values	NC	046600	Mali
1	File Information	Variable Values	Variable Values	NC	047000	Malta
1	File Information	Variable Values	Variable Values	NC	047400	Martinique
1	File Information	Variable Values	Variable Values	NC	047800	Mauritania
1	File Information	Variable Values	Variable Values	NC	048000	Mauritius
1	File Information	Variable Values	Variable Values	NC	048400	Mexico
1	File Information	Variable Values	Variable Values	NC	049200	Monaco
1	File Information	Variable Values	Variable Values	NC	049600	Mongolia
1	File Information	Variable Values	Variable Values	NC	049800	Republic of Moldova
1	File Information	Variable Values	Variable Values	NC	049900	Montenegro
1	File Information	Variable Values	Variable Values	NC	050000	Montserrat
1	File Information	Variable Values	Variable Values	NC	050400	Morocco
1	File Information	Variable Values	Variable Values	NC	050800	Mozambique
1	File Information	Variable Values	Variable Values	NC	051200	Oman
1	File Information	Variable Values	Variable Values	NC	051600	Namibia
1	File Information	Variable Values	Variable Values	NC	052000	Nauru
1	File Information	Variable Values	Variable Values	NC	052400	Nepal
1	File Information	Variable Values	Variable Values	NC	052800	Netherlands
1	File Information	Variable Values	Variable Values	NC	053000	Netherlands Antilles
1	File Information	Variable Values	Variable Values	NC	053300	Aruba
1	File Information	Variable Values	Variable Values	NC	054000	New Caledonia
1	File Information	Variable Values	Variable Values	NC	054800	Vanuatu
1	File Information	Variable Values	Variable Values	NC	055400	New Zealand
1	File Information	Variable Values	Variable Values	NC	055800	Nicaragua
1	File Information	Variable Values	Variable Values	NC	056200	Niger
1	File Information	Variable Values	Variable Values	NC	056600	Nigeria
1	File Information	Variable Values	Variable Values	NC	057000	Niue
1	File Information	Variable Values	Variable Values	NC	057400	Norfolk Island
1	File Information	Variable Values	Variable Values	NC	057800	Norway
1	File Information	Variable Values	Variable Values	NC	058000	Northern Mariana Islands
1	File Information	Variable Values	Variable Values	NC	058300	Micronesia, Federated States of
1	File Information	Variable Values	Variable Values	NC	058400	Marshall Islands
1	File Information	Variable Values	Variable Values	NC	058500	Palau
1	File Information	Variable Values	Variable Values	NC	058600	Pakistan
1	File Information	Variable Values	Variable Values	NC	059100	Panama
1	File Information	Variable Values	Variable Values	NC	059800	Papua New Guinea
1	File Information	Variable Values	Variable Values	NC	060000	Paraguay
1	File Information	Variable Values	Variable Values	NC	060400	Peru
1	File Information	Variable Values	Variable Values	NC	060800	Philippines
1	File Information	Variable Values	Variable Values	NC	061200	Pitcairn
1	File Information	Variable Values	Variable Values	NC	061600	Poland
1	File Information	Variable Values	Variable Values	NC	062000	Portugal
1	File Information	Variable Values	Variable Values	NC	062400	Guinea-Bissau
1	File Information	Variable Values	Variable Values	NC	062600	Timor-Leste
1	File Information	Variable Values	Variable Values	NC	063000	Puerto Rico
1	File Information	Variable Values	Variable Values	NC	063400	Qatar
1	File Information	Variable Values	Variable Values	NC	063800	Réunion
1	File Information	Variable Values	Variable Values	NC	064200	Romania
1	File Information	Variable Values	Variable Values	NC	064300	Russian Federation
1	File Information	Variable Values	Variable Values	NC	064301	Perm (Russian Federation)
1	File Information	Variable Values	Variable Values	NC	064302	Another region of the Russian Federation
1	File Information	Variable Values	Variable Values	NC	064600	Rwanda
1	File Information	Variable Values	Variable Values	NC	065200	Saint-Barthélemy
1	File Information	Variable Values	Variable Values	NC	065400	Saint Helena
1	File Information	Variable Values	Variable Values	NC	065900	Saint Kitts and Nevis
1	File Information	Variable Values	Variable Values	NC	066000	Anguilla
1	File Information	Variable Values	Variable Values	NC	066200	Saint Lucia
1	File Information	Variable Values	Variable Values	NC	066300	Saint-Martin (French part)
1	File Information	Variable Values	Variable Values	NC	066600	Saint Pierre and Miquelon
1	File Information	Variable Values	Variable Values	NC	067000	Saint Vincent and the Grenadines
1	File Information	Variable Values	Variable Values	NC	067400	San Marino
1	File Information	Variable Values	Variable Values	NC	067800	Sao Tome and Principe
1	File Information	Variable Values	Variable Values	NC	068200	Saudi Arabia
1	File Information	Variable Values	Variable Values	NC	068600	Senegal
1	File Information	Variable Values	Variable Values	NC	068800	Serbia
1	File Information	Variable Values	Variable Values	NC	069000	Seychelles
1	File Information	Variable Values	Variable Values	NC	069400	Sierra Leone
1	File Information	Variable Values	Variable Values	NC	070200	Singapore
1	File Information	Variable Values	Variable Values	NC	070300	Slovak Republic
1	File Information	Variable Values	Variable Values	NC	070400	Viet Nam
1	File Information	Variable Values	Variable Values	NC	070500	Slovenia
1	File Information	Variable Values	Variable Values	NC	070600	Somalia
1	File Information	Variable Values	Variable Values	NC	071000	South Africa
1	File Information	Variable Values	Variable Values	NC	071600	Zimbabwe
1	File Information	Variable Values	Variable Values	NC	072400	Spain
1	File Information	Variable Values	Variable Values	NC	072401	Andalusia (ESP)
1	File Information	Variable Values	Variable Values	NC	072402	Aragon (ESP)
1	File Information	Variable Values	Variable Values	NC	072403	Asturias (ESP)
1	File Information	Variable Values	Variable Values	NC	072404	Balearic Islands (ESP)
1	File Information	Variable Values	Variable Values	NC	072405	Canary Islands (ESP)
1	File Information	Variable Values	Variable Values	NC	072406	Cantabria (ESP)
1	File Information	Variable Values	Variable Values	NC	072407	Castile-La Mancha (ESP)
1	File Information	Variable Values	Variable Values	NC	072408	Castile and Leon (ESP)
1	File Information	Variable Values	Variable Values	NC	072409	Catalonia (ESP)
1	File Information	Variable Values	Variable Values	NC	072410	Extremadura (ESP)
1	File Information	Variable Values	Variable Values	NC	072411	Galicia (ESP)
1	File Information	Variable Values	Variable Values	NC	072412	La Rioja (ESP)
1	File Information	Variable Values	Variable Values	NC	072413	Madrid (ESP)
1	File Information	Variable Values	Variable Values	NC	072414	Murcia (ESP)
1	File Information	Variable Values	Variable Values	NC	072415	Navarre (ESP)
1	File Information	Variable Values	Variable Values	NC	072416	Basque Country (ESP)
1	File Information	Variable Values	Variable Values	NC	072417	Valencian Community (ESP)
1	File Information	Variable Values	Variable Values	NC	072418	Ceuta and Melilla (ESP)
1	File Information	Variable Values	Variable Values	NC	072419	The rest of Spain (ESP)
1	File Information	Variable Values	Variable Values	NC	073200	Western Sahara
1	File Information	Variable Values	Variable Values	NC	073600	Sudan
1	File Information	Variable Values	Variable Values	NC	074000	Suriname
1	File Information	Variable Values	Variable Values	NC	074400	Svalbard and Jan Mayen Islands
1	File Information	Variable Values	Variable Values	NC	074800	Swaziland
1	File Information	Variable Values	Variable Values	NC	075200	Sweden
1	File Information	Variable Values	Variable Values	NC	075600	Switzerland
1	File Information	Variable Values	Variable Values	NC	075601	Switzerland (German-speaking community)
1	File Information	Variable Values	Variable Values	NC	075602	Switzerland (French-speaking community)
1	File Information	Variable Values	Variable Values	NC	075603	Switzerland (Italian-speaking community)
1	File Information	Variable Values	Variable Values	NC	076000	Syrian Arab Republic
1	File Information	Variable Values	Variable Values	NC	076200	Tajikistan
1	File Information	Variable Values	Variable Values	NC	076400	Thailand
1	File Information	Variable Values	Variable Values	NC	076800	Togo
1	File Information	Variable Values	Variable Values	NC	077200	Tokelau
1	File Information	Variable Values	Variable Values	NC	077600	Tonga
1	File Information	Variable Values	Variable Values	NC	078000	Trinidad and Tobago
1	File Information	Variable Values	Variable Values	NC	078400	United Arab Emirates
1	File Information	Variable Values	Variable Values	NC	078410	United Arab Emirates (Dubai)
1	File Information	Variable Values	Variable Values	NC	078411	Another Arabic country (ARE)
1	File Information	Variable Values	Variable Values	NC	078420	United Arab Emirates (ex.Dubai)
1	File Information	Variable Values	Variable Values	NC	078421	Abu Dhabi (QRE)
1	File Information	Variable Values	Variable Values	NC	078422	Al Ain (QRE)
1	File Information	Variable Values	Variable Values	NC	078423	Western Region (QRE)
1	File Information	Variable Values	Variable Values	NC	078424	Sharjah (QRE)
1	File Information	Variable Values	Variable Values	NC	078425	Ajman (QRE)
1	File Information	Variable Values	Variable Values	NC	078426	Umm Al Quain (QRE)
1	File Information	Variable Values	Variable Values	NC	078427	Fujaurah (QRE)
1	File Information	Variable Values	Variable Values	NC	078428	Ras Al Khaimah (QRE)
1	File Information	Variable Values	Variable Values	NC	078800	Tunisia
1	File Information	Variable Values	Variable Values	NC	079200	Turkey
1	File Information	Variable Values	Variable Values	NC	079500	Turkmenistan
1	File Information	Variable Values	Variable Values	NC	079600	Turks and Caicos Islands
1	File Information	Variable Values	Variable Values	NC	079800	Tuvalu
1	File Information	Variable Values	Variable Values	NC	080000	Uganda
1	File Information	Variable Values	Variable Values	NC	080400	Ukraine
1	File Information	Variable Values	Variable Values	NC	080700	FYR Macedonia
1	File Information	Variable Values	Variable Values	NC	081800	Egypt
1	File Information	Variable Values	Variable Values	NC	082600	United Kingdom
1	File Information	Variable Values	Variable Values	NC	082610	United Kingdom (excl.Scotland)
1	File Information	Variable Values	Variable Values	NC	082611	United Kingdom (England)
1	File Information	Variable Values	Variable Values	NC	082612	United Kingdom (Northern Ireland)
1	File Information	Variable Values	Variable Values	NC	082613	United Kingdom (Wales)
1	File Information	Variable Values	Variable Values	NC	082620	United Kingdom (Scotland)
1	File Information	Variable Values	Variable Values	NC	082640	United Kingdom (Great Britain)
1	File Information	Variable Values	Variable Values	NC	083000	Channel Islands
1	File Information	Variable Values	Variable Values	NC	083100	Guernsey
1	File Information	Variable Values	Variable Values	NC	083200	Jersey
1	File Information	Variable Values	Variable Values	NC	083300	Isle of Man
1	File Information	Variable Values	Variable Values	NC	083400	United Republic of Tanzania
1	File Information	Variable Values	Variable Values	NC	084000	United States of America
1	File Information	Variable Values	Variable Values	NC	085000	United States Virgin Islands
1	File Information	Variable Values	Variable Values	NC	085400	Burkina Faso
1	File Information	Variable Values	Variable Values	NC	085800	Uruguay
1	File Information	Variable Values	Variable Values	NC	086000	Uzbekistan
1	File Information	Variable Values	Variable Values	NC	086200	Venezuela (Bolivarian Republic of)
1	File Information	Variable Values	Variable Values	NC	086201	Venezuela (Miranda)
1	File Information	Variable Values	Variable Values	NC	086220	Venezuela (ex. Miranda)
1	File Information	Variable Values	Variable Values	NC	087600	Wallis and Futuna Islands
1	File Information	Variable Values	Variable Values	NC	088200	Samoa
1	File Information	Variable Values	Variable Values	NC	088700	Yemen
1	File Information	Variable Values	Variable Values	NC	089005	Kosovo
1	File Information	Variable Values	Variable Values	NC	089400	Zambia
1	File Information	Variable Values	Variable Values	NC	099000	ZedlandA
1	File Information	Variable Values	Variable Values	NC	099100	ZedlandB
1	File Information	Variable Values	Variable Values	NC	099200	ZedlandC
1	File Information	Variable Values	Variable Values	NC	099300	ZedlandD
1	File Information	Variable Values	Variable Values	NC	099400	ZedlandE
1	File Information	Variable Values	Variable Values	NC	099500	ZedlandF
1	File Information	Variable Values	Variable Values	NC	099600	ZedlandG
1	File Information	Variable Values	Variable Values	NC	099700	ZedlandH
1	File Information	Variable Values	Variable Values	NC	099800	ZedlandJ
1	File Information	Variable Values	Variable Values	NC	099900	ZedlandK
1	File Information	Variable Values	Variable Values	NC	100200	Africa
1	File Information	Variable Values	Variable Values	NC	100201	African country with Portuguese as the official language
1	File Information	Variable Values	Variable Values	NC	100202	A Sub-Saharan country (Africa excl. Maghreb)
1	File Information	Variable Values	Variable Values	NC	100204	North African country (Maghreb)
1	File Information	Variable Values	Variable Values	NC	100501	South, Latin  and Central America
1	File Information	Variable Values	Variable Values	NC	114500	Middle Eastern country
1	File Information	Variable Values	Variable Values	NC	115000	A European country
1	File Information	Variable Values	Variable Values	NC	115001	Other Western European country (BEL)
1	File Information	Variable Values	Variable Values	NC	115002	Another country within the European Union (ITA)
1	File Information	Variable Values	Variable Values	NC	115003	Other European Union Country (LUX)
1	File Information	Variable Values	Variable Values	NC	115004	A country from European Union (PRT)
1	File Information	Variable Values	Variable Values	NC	115005	A European country that is not a member of the European Union
1	File Information	Variable Values	Variable Values	NC	115006	Other European country (ITA)
1	File Information	Variable Values	Variable Values	NC	115007	Other European country (NLD)
1	File Information	Variable Values	Variable Values	NC	115008	Other European country (QSC)
1	File Information	Variable Values	Variable Values	NC	115009	Another country within the European Union (MLT)
1	File Information	Variable Values	Variable Values	NC	115100	An Eastern European country
1	File Information	Variable Values	Variable Values	NC	115106	An Eastern European country outside the EU
1	File Information	Variable Values	Variable Values	NC	119001	Another American country [URY]
1	File Information	Variable Values	Variable Values	NC	178401	Another State of the Gulf Cooperation Council (ARE)
1	File Information	Variable Values	Variable Values	NC	178411	Another Arabic country (QAR)
1	File Information	Variable Values	Variable Values	NC	181000	One of the former USSR republics
1	File Information	Variable Values	Variable Values	NC	181001	In another former USSR republic (RUS)
1	File Information	Variable Values	Variable Values	NC	181002	In another former USSR republic (EST)
1	File Information	Variable Values	Variable Values	NC	181003	In another former USSR republic (GEO)
1	File Information	Variable Values	Variable Values	NC	181004	In another former USSR republic (KAZ)
1	File Information	Variable Values	Variable Values	NC	189000	One of the former Yugoslav republics
1	File Information	Variable Values	Variable Values	NC	189001	One of the other former Yugoslav republics (HRV)
1	File Information	Variable Values	Variable Values	NC	189002	One of the other former Yugoslav republics (SRB)
1	File Information	Variable Values	Variable Values	NC	189003	Serbia and Montenegro
1	File Information	Variable Values	Variable Values	NC	189004	Serbia, Montenegro and Kosovo
1	File Information	Variable Values	Variable Values	NC	777777	N/A
1	File Information	Variable Values	Variable Values	NC	888888	Invalid
1	File Information	Variable Values	Variable Values	NC	900800	Another country (ALB)
1	File Information	Variable Values	Variable Values	NC	903100	Another country (AZE)
1	File Information	Variable Values	Variable Values	NC	903200	Another country (ARG)
1	File Information	Variable Values	Variable Values	NC	903600	Another country (AUS)
1	File Information	Variable Values	Variable Values	NC	904000	Another country (AUT)
1	File Information	Variable Values	Variable Values	NC	905600	Another country (BEL)
1	File Information	Variable Values	Variable Values	NC	907600	Another country (BRA)
1	File Information	Variable Values	Variable Values	NC	910000	Another country (BGR)
1	File Information	Variable Values	Variable Values	NC	912400	Another country (CAN)
1	File Information	Variable Values	Variable Values	NC	915200	Another country (CHL)
1	File Information	Variable Values	Variable Values	NC	915601	Another country (QCN )
1	File Information	Variable Values	Variable Values	NC	915604	Another country (QCH )
1	File Information	Variable Values	Variable Values	NC	915800	Another country (TAP)
1	File Information	Variable Values	Variable Values	NC	917000	Another country (COL)
1	File Information	Variable Values	Variable Values	NC	918800	Another country (CRI)
1	File Information	Variable Values	Variable Values	NC	919100	Another country (HRV)
1	File Information	Variable Values	Variable Values	NC	919600	Another Country (CYP)
1	File Information	Variable Values	Variable Values	NC	920300	Another country (CZE)
1	File Information	Variable Values	Variable Values	NC	920800	Another country (DNK)
1	File Information	Variable Values	Variable Values	NC	921400	Another country (DOM)
1	File Information	Variable Values	Variable Values	NC	923300	Another country (EST)
1	File Information	Variable Values	Variable Values	NC	924600	Another country (FIN)
1	File Information	Variable Values	Variable Values	NC	925000	Another country (FRA)
1	File Information	Variable Values	Variable Values	NC	926800	Another country (GEO)
1	File Information	Variable Values	Variable Values	NC	927600	Another country (DEU)
1	File Information	Variable Values	Variable Values	NC	930000	Another country (GRC)
1	File Information	Variable Values	Variable Values	NC	934400	Another country (HKG)
1	File Information	Variable Values	Variable Values	NC	934800	Another country (HUN)
1	File Information	Variable Values	Variable Values	NC	935200	Another country (ISL)
1	File Information	Variable Values	Variable Values	NC	935610	Another country (QIN)
1	File Information	Variable Values	Variable Values	NC	936000	Another country (IDN)
1	File Information	Variable Values	Variable Values	NC	937200	Another country (IRL)
1	File Information	Variable Values	Variable Values	NC	937600	Another country (ISR)
1	File Information	Variable Values	Variable Values	NC	938000	Another country (ITA)
1	File Information	Variable Values	Variable Values	NC	939200	Another country (JPN)
1	File Information	Variable Values	Variable Values	NC	939800	Another country (KAZ)
1	File Information	Variable Values	Variable Values	NC	940000	Another country (JOR)
1	File Information	Variable Values	Variable Values	NC	941000	Another country (KOR)
1	File Information	Variable Values	Variable Values	NC	941700	Another country (KGZ)
1	File Information	Variable Values	Variable Values	NC	942800	Another country (LVA)
1	File Information	Variable Values	Variable Values	NC	943800	Another country (LIE)
1	File Information	Variable Values	Variable Values	NC	944000	Another country (LTU)
1	File Information	Variable Values	Variable Values	NC	944200	Another country (LUX)
1	File Information	Variable Values	Variable Values	NC	944600	Another country (MAC)
1	File Information	Variable Values	Variable Values	NC	945800	Another country (MYS)
1	File Information	Variable Values	Variable Values	NC	947000	Another country (MLT)
1	File Information	Variable Values	Variable Values	NC	948000	Another country (MUS)
1	File Information	Variable Values	Variable Values	NC	948400	Another country (MEX)
1	File Information	Variable Values	Variable Values	NC	949800	Another country (MDA)
1	File Information	Variable Values	Variable Values	NC	949900	Another country (MNE)
1	File Information	Variable Values	Variable Values	NC	952800	Another country (NLD)
1	File Information	Variable Values	Variable Values	NC	955400	Another country (NZL)
1	File Information	Variable Values	Variable Values	NC	957800	Another country (NOR)
1	File Information	Variable Values	Variable Values	NC	959100	Another country (PAN )
1	File Information	Variable Values	Variable Values	NC	960400	Another country (PER)
1	File Information	Variable Values	Variable Values	NC	961600	Another country (POL)
1	File Information	Variable Values	Variable Values	NC	962000	Another country (PRT)
1	File Information	Variable Values	Variable Values	NC	963400	Another country (QAT)
1	File Information	Variable Values	Variable Values	NC	964200	Another country (ROU)
1	File Information	Variable Values	Variable Values	NC	964300	Another country (RUS)
1	File Information	Variable Values	Variable Values	NC	968800	Another country (SRB)
1	File Information	Variable Values	Variable Values	NC	970200	Another country (SGP)
1	File Information	Variable Values	Variable Values	NC	970300	Another country (SVK)
1	File Information	Variable Values	Variable Values	NC	970400	Another Country (VNM)
1	File Information	Variable Values	Variable Values	NC	970500	Another country (SVN)
1	File Information	Variable Values	Variable Values	NC	972400	Another country (ESP)
1	File Information	Variable Values	Variable Values	NC	975200	Another country (SWE)
1	File Information	Variable Values	Variable Values	NC	975600	Another country (CHE)
1	File Information	Variable Values	Variable Values	NC	976400	Another country (THA)
1	File Information	Variable Values	Variable Values	NC	978000	Another country (TTO)
1	File Information	Variable Values	Variable Values	NC	978400	Another Country (ARE)
1	File Information	Variable Values	Variable Values	NC	978410	Another country (QAR)
1	File Information	Variable Values	Variable Values	NC	978420	Another country (QRE)
1	File Information	Variable Values	Variable Values	NC	978800	Another country (TUN)
1	File Information	Variable Values	Variable Values	NC	979200	Another country (TUR)
1	File Information	Variable Values	Variable Values	NC	980700	Another country (MKD)
1	File Information	Variable Values	Variable Values	NC	982600	Another country (GBR)
1	File Information	Variable Values	Variable Values	NC	982610	Another country (QUK)
1	File Information	Variable Values	Variable Values	NC	982620	Another country (QSC)
1	File Information	Variable Values	Variable Values	NC	984000	Another country (USA)
1	File Information	Variable Values	Variable Values	NC	985800	Another country (URY)
1	File Information	Variable Values	Variable Values	NC	986201	Another country (QVE )
1	File Information	Variable Values	Variable Values	NC	999000	Another country (ZZA)
1	File Information	Variable Values	Variable Values	NC	999100	Another country (ZZB)
1	File Information	Variable Values	Variable Values	NC	999200	Another country (ZZC)
1	File Information	Variable Values	Variable Values	NC	999300	Another country (ZZD)
1	File Information	Variable Values	Variable Values	NC	999400	Another country (ZZE)
1	File Information	Variable Values	Variable Values	NC	999500	Another country (ZZF)
1	File Information	Variable Values	Variable Values	NC	999600	Another country (ZZG)
1	File Information	Variable Values	Variable Values	NC	999700	Another country (ZZH)
1	File Information	Variable Values	Variable Values	NC	999800	Another country (ZZJ)
1	File Information	Variable Values	Variable Values	NC	999900	Another country (ZZK)
1	File Information	Variable Values	Variable Values	NC	999997	N/A
1	File Information	Variable Values	Variable Values	NC	999998	Invalid
1	File Information	Variable Values	Variable Values	NC	999999	Missing
1	File Information	Variable Values	Variable Values	ST01Q01	96	Ungraded
1	File Information	Variable Values	Variable Values	ST01Q01	98	Invalid
1	File Information	Variable Values	Variable Values	ST01Q01	99	Missing
1	File Information	Variable Values	Variable Values	ST02Q01	97	N/A
1	File Information	Variable Values	Variable Values	ST02Q01	98	Invalid
1	File Information	Variable Values	Variable Values	ST02Q01	99	Missing
1	File Information	Variable Values	Variable Values	ST03Q01	97	N/A
1	File Information	Variable Values	Variable Values	ST03Q01	98	Invalid
1	File Information	Variable Values	Variable Values	ST03Q01	99	Missing
1	File Information	Variable Values	Variable Values	ST03Q02	9997	N/A
1	File Information	Variable Values	Variable Values	ST03Q02	9998	Invalid
1	File Information	Variable Values	Variable Values	ST03Q02	9999	Missing
1	File Information	Variable Values	Variable Values	ST04Q01	1	Female
1	File Information	Variable Values	Variable Values	ST04Q01	2	Male
1	File Information	Variable Values	Variable Values	ST04Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST04Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST04Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST05Q01	1	No
1	File Information	Variable Values	Variable Values	ST05Q01	2	Yes, for one year or less
1	File Information	Variable Values	Variable Values	ST05Q01	3	Yes, for more than one year
1	File Information	Variable Values	Variable Values	ST05Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST05Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST05Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST06Q01	9997	N/A
1	File Information	Variable Values	Variable Values	ST06Q01	9998	Invalid
1	File Information	Variable Values	Variable Values	ST06Q01	9999	Missing
1	File Information	Variable Values	Variable Values	ST07Q01	1	No, never
1	File Information	Variable Values	Variable Values	ST07Q01	2	Yes, once
1	File Information	Variable Values	Variable Values	ST07Q01	3	Yes, twice or more
1	File Information	Variable Values	Variable Values	ST07Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST07Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST07Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST07Q02	1	No, never
1	File Information	Variable Values	Variable Values	ST07Q02	2	Yes, once
1	File Information	Variable Values	Variable Values	ST07Q02	3	Yes, twice or more
1	File Information	Variable Values	Variable Values	ST07Q02	7	N/A
1	File Information	Variable Values	Variable Values	ST07Q02	8	Invalid
1	File Information	Variable Values	Variable Values	ST07Q02	9	Missing
1	File Information	Variable Values	Variable Values	ST07Q03	1	No, never
1	File Information	Variable Values	Variable Values	ST07Q03	2	Yes, once
1	File Information	Variable Values	Variable Values	ST07Q03	3	Yes, twice or more
1	File Information	Variable Values	Variable Values	ST07Q03	7	N/A
1	File Information	Variable Values	Variable Values	ST07Q03	8	Invalid
1	File Information	Variable Values	Variable Values	ST07Q03	9	Missing
1	File Information	Variable Values	Variable Values	ST08Q01	1	None
1	File Information	Variable Values	Variable Values	ST08Q01	2	One or two times
1	File Information	Variable Values	Variable Values	ST08Q01	3	Three or four times
1	File Information	Variable Values	Variable Values	ST08Q01	4	Five or more times
1	File Information	Variable Values	Variable Values	ST08Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST08Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST08Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST09Q01	1	None
1	File Information	Variable Values	Variable Values	ST09Q01	2	One or two times
1	File Information	Variable Values	Variable Values	ST09Q01	3	Three or four times
1	File Information	Variable Values	Variable Values	ST09Q01	4	Five or more times
1	File Information	Variable Values	Variable Values	ST09Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST09Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST09Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST115Q01	1	None
1	File Information	Variable Values	Variable Values	ST115Q01	2	One or two times
1	File Information	Variable Values	Variable Values	ST115Q01	3	Three or four times
1	File Information	Variable Values	Variable Values	ST115Q01	4	Five or more times
1	File Information	Variable Values	Variable Values	ST115Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST115Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST115Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q01	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q01	2	No
1	File Information	Variable Values	Variable Values	ST11Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST11Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q02	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q02	2	No
1	File Information	Variable Values	Variable Values	ST11Q02	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q02	8	Invalid
